29.000000000,0.555091788,0.000000000,0.893189638,0.175567366,0.002061517,71.899514533
30.000000000,0.971114881,0.000000000,0.787712105,0.171222125,0.002098062,75.985655112
31.000000000,0.036010393,0.000000000,0.808099823,0.161304711,0.002160929,76.755146880
32.000000000,0.640116641,0.000000000,0.485428621,0.360641724,0.002155033,77.512173038
33.000000000,0.992858920,0.000051187,0.154672096,0.383605270,0.002169283,78.896218139
34.000000000,1.616854124,0.000000000,0.653787941,0.382807933,0.002183864,83.786794430
35.000000000,0.550776821,0.000078383,2.548291402,0.384170008,0.002192878,85.838779527
36.000000000,0.894440338,0.000021692,3.123418192,0.384530587,0.002223153,87.678353394
37.000000000,0.000000000,0.000000000,3.077953016,0.388450467,0.002230059,16.287501080
38.000000000,1.461176866,0.000000000,2.995141501,0.390276863,0.002173855,17.505809598
39.000000000,0.667008136,0.000349864,3.001058865,0.388518670,0.002194083,16.528965210
40.000000000,1.311237956,0.000044042,3.013623287,0.391045682,0.002168240,17.844227723
41.000000000,0.983651235,0.000000000,2.829737475,0.395741391,0.002151586,18.584738035
42.000000000,0.797667671,0.000000000,2.803930882,0.394233724,0.002112829,19.708728133
43.000000000,1.998385770,0.000000000,3.372964370,0.392672644,0.001242781,20.146517011
44.000000000,1.437620246,0.000000000,2.713144522,0.395345682,0.001288371,18.765474308
45.000000000,1.355392215,0.000176760,2.627993620,0.400295292,0.001304168,20.043433714
46.000000000,0.879435778,0.003247912,2.452117243,0.404723019,0.001333274,20.771161329
47.000000000,1.299155918,0.006045824,1.954575904,0.402630626,0.001425142,22.572622878
48.000000000,1.102729614,0.008463252,2.298679059,0.404735146,0.000027335,26.270899694
49.000000000,1.570160291,0.010899883,2.006849515,0.402719012,0.000023979,53.875180277
50.000000000,1.782034068,0.012633065,1.854147208,0.407449547,0.000000000,53.099212841
51.000000000,0.952926424,0.014472095,1.876300342,0.410986754,0.000034822,52.725213946
52.000000000,0.980688427,0.015488121,1.979345189,0.407790346,0.000101393,54.531609196
53.000000000,1.625329980,0.016660569,1.499433345,0.408899968,0.000253715,53.016292906
54.000000000,1.722867185,0.017006347,1.871919171,0.414801158,0.000436861,56.103132459
55.000000000,2.178243101,0.017685762,1.525765287,0.413173120,0.000674359,56.281947252
56.000000000,0.900319278,0.017793552,1.266080934,0.417259932,0.000912011,59.562094849
57.000000000,1.226476553,0.017863010,1.122170884,0.413776190,0.001278201,59.550739923
58.000000000,1.978461616,0.017615019,1.332024864,0.416757631,0.001672574,58.524388747
59.000000000,1.165749864,0.017329901,0.944912897,0.421301826,0.002050262,62.005194675
60.000000000,1.693806634,0.000000000,1.408794609,0.422231593,0.002502857,63.240701465
61.000000000,1.141011884,0.000000000,0.865619665,0.422393635,0.002956421,62.379293985
62.000000000,0.142575998,0.000087165,1.946903642,0.421168724,0.003398933,66.566248076
63.000000000,1.872779838,0.000000000,1.087973367,0.425113769,0.003875768,65.454811190
64.000000000,2.004523969,0.000217065,1.344804370,0.427716955,0.004336009,65.491504972
65.000000000,1.354164087,0.000202728,1.525450063,0.424765256,0.004836857,68.329308329
66.000000000,1.391118356,0.000121114,1.308056845,0.428130388,0.005294346,65.520043680
67.000000000,0.436492834,0.000000000,1.616459120,0.433579520,0.005686917,67.031129968
68.000000000,1.473767528,0.000258999,0.000000000,0.432916560,0.006080479,69.681358462
69.000000000,2.116745042,0.000099598,0.000000000,0.434525182,0.006405416,68.111240092
70.000000000,2.548241886,0.000000000,0.000000000,0.437336060,0.006729984,62.883800370
71.000000000,1.631890042,0.000000000,0.246120930,0.436610344,0.006939820,63.330242072
72.000000000,0.841545297,0.000172256,0.675896458,0.439564226,0.007100994,65.847740418
73.000000000,2.246290638,0.000000000,0.103849988,0.443509094,0.007197638,63.800976452
74.000000000,2.543311875,0.000000000,0.007014292,0.442074429,0.007223141,61.416530160
75.000000000,1.728675293,0.000266702,0.000000000,0.443265263,0.005098648,59.192568998
76.000000000,1.963375080,0.000000000,0.000000000,0.442379634,0.005148888,59.088343217
77.000000000,1.490854202,0.000145323,0.258126183,0.445915730,0.005188560,61.049688023
78.000000000,1.708878587,0.000000000,0.157788500,0.449281953,0.005200311,61.513581743
79.000000000,2.271841190,0.000196415,0.010938676,0.448052529,0.005195349,63.285890114
80.000000000,1.511026650,0.000000000,0.320405660,0.449489336,0.005198229,59.700202127
81.000000000,1.805941150,0.000000000,0.155775806,0.449838155,0.005149773,62.936452899
82.000000000,1.905960473,0.000000000,0.265841865,0.452250011,0.000027748,52.103886755
83.000000000,2.614972937,0.000144714,0.000000000,0.450581283,0.000000000,55.283146108
84.000000000,1.818747593,0.000101967,0.464881271,0.455879936,0.000016537,54.641916551
85.000000000,2.039886162,0.000000000,0.000000000,0.456512966,0.000000308,55.244180479
86.000000000,2.327080616,0.000054322,0.203714654,0.459726436,0.000031254,56.171760693
87.000000000,1.929752889,0.000154641,0.552462385,0.459726939,0.000000000,59.343435406
88.000000000,1.901680529,0.000131371,0.083408565,0.464245565,0.000123617,61.197318390
89.000000000,2.922480959,0.000000000,0.290838429,0.460500161,0.000320370,73.771978551
90.000000000,2.359530033,0.000000000,0.390590439,0.464348541,0.000608896,74.661329806
91.000000000,2.463767211,0.000000000,0.051686814,0.465728517,0.001004510,76.365884045
92.000000000,2.020827955,0.000000000,0.696431440,0.465617722,0.001467139,79.271088301
93.000000000,2.666039361,0.000030645,0.251656751,0.469680324,0.002025501,79.563122550
94.000000000,2.515950076,0.000064305,0.217494723,0.470917856,0.002585092,79.739677463
95.000000000,2.700834852,0.000000000,0.111856939,0.469994246,0.003198789,80.406537960
96.000000000,3.005278273,0.000000000,0.106454266,0.474757800,0.003848252,83.359774238
97.000000000,2.273934517,0.000058791,0.044811147,0.474735404,0.004452282,83.055123009
98.000000000,2.436597634,0.000000000,0.111051898,0.515026036,0.005105241,81.852277701
99.000000000,3.041883772,0.000084029,0.394950481,0.598544091,0.005683650,84.438141645
100.000000000,2.064625113,0.000108787,0.172796381,0.599142983,0.006212115,82.795887159
101.000000000,2.086218238,0.000081613,0.296210084,0.643460593,0.006695363,83.045787984
102.000000000,1.689330634,0.000148532,0.000000000,0.642985538,0.007146040,83.561701784
103.000000000,3.166831911,0.000366111,0.094290819,0.646715294,0.007423782,84.135024890
104.000000000,3.044943949,0.000443134,0.000000000,0.652341183,0.007631870,87.035160593
105.000000000,2.564261799,0.000000000,0.279890968,0.657293709,0.007764114,83.848747692
106.000000000,2.192438167,0.000000000,0.000000000,0.659720315,0.007825045,84.243972376
107.000000000,2.619489086,0.000234739,0.043935827,0.666615897,0.000001231,82.306219277
108.000000000,2.815722239,0.000142136,0.070307670,0.672457457,0.000017471,83.688573348
109.000000000,1.996742285,0.000000000,0.142933382,0.673728964,0.000060554,79.982319111
110.000000000,3.169714943,0.000000000,0.260536585,0.673807237,0.000070150,76.413616753
111.000000000,3.155331881,0.000000000,0.035969909,0.678901231,0.000029667,77.787854898
112.000000000,3.072092161,0.000093091,0.000000000,0.686632683,0.000015734,74.182864831
113.000000000,3.177610823,0.000000000,0.309654445,0.688403062,0.000007730,73.948517800
114.000000000,2.505655161,0.000000000,0.432580479,0.691089960,0.000010154,57.715399125
115.000000000,2.947056995,0.000249717,0.000000000,0.696154505,0.000002279,56.632389627
116.000000000,2.878717320,0.000506754,0.000000000,0.703992847,0.000023515,60.009245704
117.000000000,2.093705708,0.000075442,0.306649395,0.758993357,0.000004518,59.764177433
118.000000000,3.059661297,0.000000000,0.000000000,0.759606680,0.000000000,57.312035059
119.000000000,2.328240456,0.000000000,0.078519860,0.759732344,0.000031517,60.704767625
120.000000000,3.035266238,0.000084892,0.000000000,0.761911531,0.000006528,63.159276786
121.000000000,2.780821995,0.000000000,0.154530136,0.766216074,0.000000000,64.098245971
122.000000000,3.912588415,0.000000000,0.000000000,0.764770313,0.000025138,65.750491680
123.000000000,3.259087575,0.000630564,0.049300220,0.762376778,0.000000000,67.800276261
124.000000000,2.870155118,0.002155864,0.325273303,0.769311777,0.000002518,66.323059410
125.000000000,3.264341349,0.004039556,0.214728681,0.770520273,0.000000000,53.029462782
126.000000000,4.347637787,0.005476102,0.059700940,0.774817820,0.000037004,52.228372165
127.000000000,3.722226028,0.007628394,0.493032550,0.773652656,0.000119058,54.122461954
128.000000000,3.368416874,0.009343662,0.000000000,0.771754016,0.000247682,55.142718478
129.000000000,2.910370316,0.011174000,0.031761421,0.774195359,0.000406570,58.861667243
130.000000000,3.629186878,0.012027010,0.229846522,0.771075533,0.000588797,58.676729828
131.000000000,3.192583179,0.012596748,0.546347342,0.773998760,0.000836561,62.200341466
132.000000000,4.366076096,0.012909564,0.617099579,0.776162447,0.001055626,61.961205612
133.000000000,3.466141769,0.147503660,0.610910710,0.777158916,0.001345024,65.098196362
134.000000000,2.916900636,0.148176118,0.079397759,0.770345329,0.001660911,69.862569672
135.000000000,3.509728846,0.150097308,0.000000000,0.776647875,0.000018818,73.287230541
136.000000000,3.715379458,0.152135595,0.725259217,0.773664717,0.000007128,74.142792493
137.000000000,3.472653185,0.155758269,1.620992690,0.772667308,0.000020264,76.940397703
138.000000000,2.986137857,0.160565067,1.688394512,0.770366396,0.000054880,81.420910022
139.000000000,3.574206186,0.166310492,2.501007736,0.766158698,0.000107707,78.672370322
140.000000000,3.075576251,0.172077115,2.747499837,0.768570142,0.000138776,81.229531760
141.000000000,3.103163474,0.179015986,3.202194897,0.768500566,0.000228433,80.506897116
142.000000000,3.656906458,0.185872904,3.707235709,0.767302226,0.000339683,80.752994223
143.000000000,3.716816996,0.000000000,4.023054514,0.767724995,0.000435062,81.059400858
144.000000000,3.707746354,0.000000000,3.761702933,0.766794511,0.000524054,82.604309403
145.000000000,3.336161424,0.000255549,0.111077334,0.760749062,0.000647171,81.942813469
146.000000000,2.338963286,0.000284633,0.292026937,0.786863303,0.000778551,79.296158891
147.000000000,3.650230328,0.000066053,0.362526249,0.786840473,0.000910349,79.648099812
148.000000000,3.099873239,0.000000000,0.527363850,0.785457012,0.001035276,76.442632439
149.000000000,3.362934730,0.000125404,0.666511089,0.781151255,0.001168310,73.240533857
150.000000000,4.097969487,0.000000000,0.526903135,0.784510264,0.001288007,68.879828951
151.000000000,4.122843990,0.000000000,0.502328983,0.784980050,0.001428071,69.210930233
152.000000000,4.252679298,0.000000000,0.326005289,0.783578519,0.001566697,68.753595698
153.000000000,4.511703793,0.000118069,0.713753924,0.781144428,0.001660030,62.220733381
154.000000000,3.599726396,0.000729464,1.054796891,0.777719376,0.001772161,64.850269970
155.000000000,3.313341505,0.008492240,1.290529721,0.758231040,0.001919083,61.932506358
156.000000000,3.494208884,0.016341860,0.650541718,0.799377101,0.002041037,62.264630526
157.000000000,5.315069022,0.024935239,1.171366832,0.801373541,0.002099002,58.931773184
158.000000000,4.239387054,0.000000000,1.092023226,0.800192907,0.002235393,57.051779568
159.000000000,3.712068417,0.000358983,0.584091047,0.797666740,0.002276114,77.173172502
160.000000000,4.038182449,0.000042202,1.059134559,0.790639780,0.002376204,74.878524982
161.000000000,4.350707094,0.000000000,0.000000000,0.786853239,0.002444552,75.036509514
162.000000000,4.220443547,0.000381687,1.080381311,0.774995900,0.002479673,78.312677423
163.000000000,4.211497651,0.000822712,1.169221846,0.766985502,0.002535612,81.839260540
164.000000000,3.688768117,0.001553145,1.222457440,0.749568792,0.002571442,82.186127341
165.000000000,4.132758856,0.001745765,0.821015154,0.735521956,0.002644838,82.370984009
166.000000000,3.183145178,0.001994205,0.463849067,0.720125654,0.002647939,79.539661021
167.000000000,4.510236726,0.002012298,0.000000000,0.704761277,0.002678702,84.628814498
168.000000000,3.372013600,0.001462174,0.390829537,0.684556127,0.000000000,81.567981483
169.000000000,4.280354318,0.001356231,0.000000000,0.669546728,0.000009068,81.341570386
170.000000000,4.183406150,0.000488156,0.000000000,0.653502532,0.000302047,81.481762330
171.000000000,3.542155016,0.000133262,0.030814858,0.637270814,0.000616700,80.028308068
172.000000000,4.808102794,0.000264119,0.000000000,0.621477188,0.000882652,77.812841792
173.000000000,3.730936397,0.000333805,0.351343256,0.610362634,0.001093496,77.241438732
174.000000000,3.689810200,0.000142216,0.000000000,0.596698182,0.001354743,77.917934134
175.000000000,4.858076891,0.000000000,0.000000000,0.586648101,0.001525958,78.088515500
176.000000000,4.825580016,0.000000000,0.372371611,0.580250486,0.001673945,81.048688111
177.000000000,5.127052845,0.000059155,0.533558932,0.799874882,0.001837062,77.878488304
178.000000000,5.567036026,0.000073019,0.369706278,0.829624704,0.001914734,77.455084973
179.000000000,5.062754170,0.000075675,1.199474975,0.828884432,0.001962570,77.693902617
180.000000000,5.631570991,0.000000000,1.971773864,0.829368114,0.001968910,78.201043988
181.000000000,6.194559955,0.000000000,1.707349005,0.829902814,0.001963870,79.039363350
182.000000000,5.684239319,0.000008082,1.872242552,0.825628410,0.000000000,78.984278637
183.000000000,5.296135698,0.000206337,2.442218351,0.827517916,0.000000000,81.959194328
184.000000000,6.779792470,0.000040057,0.796284146,0.822321568,0.000000000,81.923813484
185.000000000,6.355649146,0.000000000,1.085015350,0.816638567,0.000000000,78.047200226
186.000000000,5.240659672,0.000068224,0.426926964,0.812189490,0.000000000,62.311863297
187.000000000,6.641665563,0.000047269,1.103669755,0.808615332,0.000000000,62.234639187
188.000000000,4.881608965,0.000083046,1.730209371,0.801092532,0.000000000,61.728290087
189.000000000,5.835712007,0.000000000,1.481142199,0.796856239,0.000006478,60.575198978
190.000000000,4.509336388,0.000000000,2.096108499,0.789005687,0.000000000,64.450783127
191.000000000,6.297661839,0.000174353,2.762396580,0.787826848,0.000000000,64.746984932
192.000000000,5.960028068,0.000000000,2.224807435,0.778497397,0.000000000,67.624187944
193.000000000,5.942158129,0.000142085,2.638369178,0.777254748,0.000037804,68.977698226
194.000000000,6.391499821,0.000145872,3.030978352,0.774706641,0.000020502,72.526286298
195.000000000,6.779213518,0.000000000,2.870731916,0.769899702,0.000031056,74.312184131
196.000000000,5.134484424,0.000000000,3.569427424,0.771291244,0.000021848,78.470399009
197.000000000,6.107057838,0.000016873,4.185400765,0.774054295,0.000000000,83.310597482
198.000000000,6.596051331,0.000146191,4.277266253,0.771478010,0.000023282,88.066304605
199.000000000,6.848920527,0.000090038,3.766411003,0.771793875,0.000000000,91.770893821
200.000000000,6.121651354,0.000000000,3.777862547,0.773050103,0.000008405,91.310967032
201.000000000,6.496544206,0.000000000,4.843806830,0.780455649,0.000000000,94.187300387
202.000000000,6.452142711,0.000138835,4.030831458,0.785317812,0.000000000,100.621878891
203.000000000,6.455851459,0.000000000,3.779276642,0.787928155,0.000011789,99.201165542
204.000000000,7.791826429,0.000000000,3.941788987,0.794956382,0.000000000,99.544162837
205.000000000,6.772678088,0.000000000,3.612119260,0.799595630,0.000000000,82.752098028
206.000000000,6.112698175,0.000271621,3.869490968,0.800546681,0.000026406,81.858745211
207.000000000,7.419681950,0.000000000,2.986573144,0.807425692,0.000003701,86.500987769
208.000000000,7.079968534,0.000000000,2.630474124,0.812537737,0.000003208,87.848140898
209.000000000,7.779742994,0.000149152,2.903049547,0.817225464,0.000000000,88.380780603
210.000000000,8.111698001,0.000104213,3.073533168,0.820849176,0.000009548,93.740004980
211.000000000,7.755166524,0.000219660,1.731437169,0.823770776,0.000021641,95.025074910
212.000000000,7.947002024,0.000023315,2.001186001,0.825914538,0.000002271,101.550649725
213.000000000,7.089885223,0.002817670,1.310029081,0.828318178,0.000000000,103.744122636
214.000000000,7.334601189,0.005055123,0.000000000,0.831205478,0.000001855,107.057713599
215.000000000,5.855583210,0.006740690,0.835332756,0.828535482,0.000000000,112.767295722
216.000000000,6.863555172,0.008174601,0.268055428,0.828838030,0.000008572,121.056096390
217.000000000,6.854326081,0.009186485,0.357635497,0.826850517,0.000000000,125.197664928
218.000000000,7.564856347,0.008995831,0.360754556,0.826516755,0.000000000,129.425426396
219.000000000,7.159434663,0.008477544,1.017728398,0.821919468,0.000000000,139.760597679
220.000000000,7.549942548,0.007464702,0.424857121,0.819185283,0.000013219,143.160574491
221.000000000,8.097040891,0.005790165,0.463261000,0.816742549,0.000000000,150.153242987
222.000000000,9.137467961,0.003854643,0.922051157,0.810491258,0.000000000,154.316337865
223.000000000,8.346811942,0.000986047,1.083505652,0.806006948,0.000016526,159.966245745
224.000000000,10.015333483,0.000000000,0.429206909,0.806299854,0.000000000,163.356748460
225.000000000,9.299276266,0.000000000,0.604689948,0.803447227,0.000002230,88.281101508
226.000000000,10.122538327,0.000000000,0.908175695,0.799893392,0.000000000,86.694408151
227.000000000,10.018260131,0.000000000,0.774375509,0.795134157,0.000000000,86.504200226
228.000000000,11.089497102,0.000000000,0.791605200,0.892770577,0.000007284,90.604538385
229.000000000,10.848104198,0.000055226,1.011931852,0.900546482,0.000000000,84.631677360
230.000000000,11.098186228,0.000155832,0.758922332,0.902195228,0.000003636,88.912945191
231.000000000,11.134232029,0.000070526,1.584758635,0.905906713,0.000000000,87.636131533
232.000000000,11.108669463,0.000000000,0.729856138,0.832815198,0.000000000,84.981229080
233.000000000,11.291095559,0.000000000,1.033949115,0.829902645,0.000007393,86.996663898
234.000000000,11.197519208,0.000000000,0.985512820,0.827680130,0.000000000,90.123484442
235.000000000,10.808371147,0.000015713,0.799394632,0.829163269,0.000033383,90.022814529
236.000000000,10.988927160,0.000318558,0.709744215,0.830480182,0.000000000,88.996900719
237.000000000,10.548395899,0.000405573,0.093952232,0.832521981,0.000000000,89.606643978
238.000000000,9.934204801,0.001410324,0.886798417,0.831064462,0.000024323,94.428478229
239.000000000,9.779020545,0.002372318,0.594364047,0.833775406,0.000006924,93.937411614
240.000000000,9.520173813,0.003913657,0.775156515,0.831506618,0.000000000,92.038647994
241.000000000,8.963250699,0.005581572,1.049407355,0.835547687,0.000000000,99.071374037
242.000000000,8.679143011,0.007195512,0.341053392,0.839710389,0.000024163,97.938301472
243.000000000,9.759201580,0.009424923,0.614605631,0.836259836,0.000011540,101.863725603
244.000000000,6.813335310,0.011196202,1.183917460,0.835381612,0.000000000,102.183971104
245.000000000,7.258631523,0.012885376,0.624555628,0.836486619,0.000028088,104.785034796
246.000000000,7.063689351,0.014882944,0.715949291,0.841516806,0.000010020,110.671079070
247.000000000,7.211040248,0.016259437,0.657052984,0.840960473,0.000003272,113.242749484
248.000000000,8.183694432,0.017754961,0.788006774,0.839521235,0.000000000,114.310016675
249.000000000,6.925489846,0.018357934,0.749290533,0.842774753,0.000012143,116.757950472
250.000000000,7.370048704,0.019393044,0.570565134,0.844119311,0.000013981,119.764167076
251.000000000,8.205428433,0.020302203,0.096857259,0.844276948,0.000000000,119.623331919
252.000000000,8.539155394,0.020163696,0.704381155,0.842667015,0.000031993,122.302078192
253.000000000,7.732951892,0.019848786,0.826019810,0.845605698,0.000021198,122.521412012
254.000000000,7.584944437,0.020040634,0.865229596,0.849211357,0.000052030,127.997638360
255.000000000,8.754439861,0.019371041,0.739067999,0.842307428,0.000230424,124.075346840
256.000000000,8.028751525,0.018599250,0.613571336,0.844480030,0.000433251,125.247523130
257.000000000,8.136101173,0.017591053,1.325917022,0.845814246,0.000696784,126.764178679
258.000000000,8.857603377,0.015991410,0.811603200,0.846977461,0.000961925,124.596781536
259.000000000,8.910027132,0.015129767,0.837201125,0.845414146,0.001325030,126.831394833
260.000000000,9.639180017,0.013813342,0.683507813,0.851831093,0.001645235,123.250636900
261.000000000,8.752644656,0.012134635,0.938181258,0.851146456,0.002026700,120.348202382
262.000000000,8.646500153,0.011517196,1.108988176,0.849407297,0.002394445,122.347223192
263.000000000,9.128102384,0.010568374,1.006099493,0.849577585,0.002780651,121.363982783
264.000000000,9.036895766,0.000129086,1.045370180,0.853223007,0.003136401,121.227643988
265.000000000,9.012183666,0.000034745,0.743422037,0.856003745,0.003502558,118.587469901
266.000000000,8.034072483,0.000000000,1.046676249,0.850599861,0.003890063,117.760223996
267.000000000,8.634222206,0.000811781,1.179578365,0.856624723,0.004136542,118.054218334
268.000000000,8.691909393,0.003645046,1.098494229,0.852160016,0.004414723,116.751194282
269.000000000,9.577661016,0.006310207,1.314351908,0.857557308,0.004621377,96.119515563
270.000000000,7.815068420,0.009134899,1.424506711,0.854262854,0.004824933,93.572999764
271.000000000,8.670948728,0.013211003,0.793947526,0.859231535,0.000000000,97.896851113
272.000000000,8.173332618,0.016442390,1.412008994,0.857545268,0.000000000,99.755355628
273.000000000,8.733746629,0.019737153,0.851707201,0.860534504,0.000000000,103.893729824
274.000000000,8.074175089,0.023092682,1.206884691,0.857698431,0.000016999,103.505120924
275.000000000,7.500555613,0.000071585,1.153636937,0.861492133,0.000001828,109.551573966
276.000000000,9.704447864,0.000000000,1.147119274,0.860194930,0.000002740,114.055104335
277.000000000,9.395890632,0.000198204,1.116225839,0.865027838,0.000020655,118.808079035
278.000000000,8.556541304,0.001005622,1.760728341,0.860614424,0.000000000,130.584203545
279.000000000,9.132265748,0.001162835,1.396284894,0.863746091,0.000000000,131.812416684
280.000000000,9.782175931,0.001257401,1.529070774,0.863162502,0.000000000,131.573679878
281.000000000,7.626754157,0.001665350,1.333721372,0.865395742,0.000006433,130.034053476
282.000000000,8.647817608,0.001935754,0.942776686,0.867909226,0.000000000,131.321361239
283.000000000,8.266798435,0.001934099,1.106341151,0.865797822,0.000000000,133.850398833
284.000000000,8.839424079,0.002430992,1.585853224,0.866199927,0.000000000,133.600480685
285.000000000,8.551431987,0.002474314,1.814120727,0.866598575,0.000006734,133.037753963
286.000000000,9.253600108,0.002664018,1.496770590,0.872651645,0.000003190,135.040166481
287.000000000,9.129875693,0.003163430,1.699816603,0.871519778,0.000002416,138.801028473
288.000000000,9.190635371,0.003383059,1.484481059,0.866960256,0.000043734,140.663392738
289.000000000,10.000942533,0.003987931,1.998834483,0.872406836,0.000000000,143.445213218
290.000000000,9.532232281,0.004550173,2.648747541,0.871279411,0.000000000,145.523308559
291.000000000,9.161187515,0.005332823,2.184957845,0.873972067,0.000004415,145.131737141
292.000000000,8.676343375,0.005622401,2.546674811,0.871884729,0.000000000,146.331731674
293.000000000,9.763590463,0.006305158,2.469663323,0.876646017,0.000000000,148.644534121
294.000000000,9.254599920,0.007205153,2.363635502,0.876956892,0.000000000,152.004273942
295.000000000,9.480321562,0.007915233,3.125993369,0.874763801,0.000002976,151.596256847
296.000000000,9.716544541,0.009046597,3.450963019,0.875767450,0.000003989,156.701309691
297.000000000,9.656539847,0.010058442,3.219201297,0.875710682,0.000004739,153.709339155
298.000000000,10.197068527,0.010846744,3.374278348,0.878583465,0.000009072,157.554393483
299.000000000,10.880525104,0.011509369,3.941904999,0.878410653,0.000010820,157.702249957
300.000000000,11.441973532,0.012311607,3.608042026,0.882198842,0.000040344,157.015809606
301.000000000,11.113987513,0.013151185,4.322849321,0.877630002,0.000003605,156.661232000
302.000000000,10.982297968,0.013889454,4.279598341,0.881769801,0.000017515,158.797971248
303.000000000,11.357012896,0.014642531,4.324736903,0.881298379,0.000013918,157.556085843
304.000000000,11.927299290,0.014749614,5.117980353,0.881066774,0.000011153,155.646668141
305.000000000,11.547619571,0.000000000,5.026188113,0.883132270,0.000000000,153.388382649
306.000000000,11.429724676,0.000151277,5.436503918,0.884689933,0.000000000,149.547768216
307.000000000,12.024536847,0.000053667,5.481764749,0.885848225,0.000009456,152.276928697
308.000000000,12.146287907,0.000198351,5.655157803,0.886356181,0.000011125,151.817830003
309.000000000,11.628525491,0.000000000,5.290133820,0.886630188,0.000000000,147.177308121
310.000000000,11.364460971,0.000263964,6.126594881,0.885824315,0.000004249,143.183644938
311.000000000,11.570826309,0.001660094,6.198950994,0.888470116,0.000014449,135.936662824
312.000000000,12.177902537,0.002811151,6.606952819,0.887655787,0.000022394,137.738601195
313.000000000,9.724625622,0.004516921,6.326744872,0.885637603,0.000000000,153.090860985
314.000000000,9.525296180,0.006133323,2.346661428,0.915335961,0.000014300,154.882896851
315.000000000,9.684795638,0.007868682,1.902767015,0.936438506,0.000028286,154.431436770
316.000000000,9.348797152,0.009339585,2.297279365,0.961185852,0.000000000,158.750110519
317.000000000,9.034165032,0.010677003,2.045284714,0.980625566,0.000023767,159.261529499
318.000000000,9.495575553,0.012508062,2.141612923,1.009381031,0.000000000,160.864577000
319.000000000,9.448405375,0.013651676,2.216280710,1.024781955,0.000000000,164.977217784
320.000000000,9.615643202,0.015188468,2.500643893,1.049231615,0.000000000,166.358969041
321.000000000,9.284236412,0.016684879,2.972260028,1.074845450,0.000000000,168.197462957
322.000000000,8.744456701,0.017292720,2.805847934,1.117882858,0.000000971,174.121923798
323.000000000,9.348020401,0.018271635,2.916141572,1.116185348,0.000000000,177.599166317
324.000000000,9.770998167,0.019109097,2.780538521,1.125431568,0.000011313,179.448792638
325.000000000,10.585134224,0.019702197,3.436595834,1.130246777,0.000000000,182.726896654
326.000000000,10.148571908,0.019892932,3.060547311,1.132530276,0.000000000,188.370289565
327.000000000,9.230183085,0.019930967,3.512768262,1.138176123,0.000012513,191.201277094
328.000000000,9.498148177,0.019832215,3.066718081,1.212059802,0.000034314,128.627291758
329.000000000,10.043242682,0.000000000,1.811562567,1.210942648,0.000062056,129.668439416
330.000000000,10.874881691,0.000000000,2.497994880,1.213199748,0.000079570,132.312230499
331.000000000,10.546209063,0.003972128,2.168035210,1.225276259,0.000142641,128.330642696
332.000000000,10.802693740,0.009184988,2.102905302,1.237348759,0.000198197,130.172553774
